,index,rpm,speed,throt_pos,engine_load,bat_volt,duration,trip_id,utcdate
0,52879,840.0,0.0,18,36,14.39,52879,25,2021-11-19
1,57520,823.0,0.0,18,36,14.39,57520,25,2021-11-19
2,57783,827.0,0.0,18,35,14.42,57783,25,2021-11-19
3,58050,846.0,0.0,18,35,14.33,58050,25,2021-11-19
4,58314,825.0,0.0,18,37,14.5,58314,25,2021-11-19
5,58577,817.0,0.0,18,38,14.61,58577,25,2021-11-19
6,58846,818.0,0.0,18,36,14.5,58846,25,2021-11-19
7,59108,825.0,0.0,18,36,14.38,59108,25,2021-11-19
8,59376,824.0,0.0,18,36,14.36,59376,25,2021-11-19
9,59642,835.0,0.0,18,36,14.4,59642,25,2021-11-19
10,59909,834.0,0.0,18,35,14.53,59909,25,2021-11-19
11,60178,833.0,0.0,18,34,14.52,60178,25,2021-11-19
12,60447,827.0,0.0,18,34,14.37,60447,25,2021-11-19
13,60717,822.0,0.0,18,34,14.48,60717,25,2021-11-19
14,60985,812.0,0.0,18,36,14.58,60985,25,2021-11-19
15,61248,805.0,0.0,18,35,14.46,61248,25,2021-11-19
16,61517,820.0,0.0,18,35,14.46,61517,25,2021-11-19
17,61788,826.0,0.0,18,35,14.41,61788,25,2021-11-19
18,62068,821.0,0.0,18,35,14.54,62068,25,2021-11-19
19,62340,820.0,0.0,18,33,14.42,62340,25,2021-11-19
20,62614,815.0,0.0,18,35,14.34,62614,25,2021-11-19
21,62886,808.0,0.0,18,36,14.53,62886,25,2021-11-19
22,63154,822.0,0.0,18,33,14.41,63154,25,2021-11-19
23,63431,814.0,0.0,18,35,14.45,63431,25,2021-11-19
24,63704,818.0,0.0,18,34,14.48,63704,25,2021-11-19
25,63978,816.0,0.621371,18,34,14.37,63978,25,2021-11-19
26,64247,809.0,0.621371,18,34,14.45,64247,25,2021-11-19
27,64517,794.0,1.242742,18,34,14.57,64517,25,2021-11-19
28,64791,797.0,1.242742,17,33,14.42,64791,25,2021-11-19
29,65067,788.0,1.8641130000000001,18,35,14.42,65067,25,2021-11-19
30,65336,803.0,1.8641130000000001,17,33,14.42,65336,25,2021-11-19
31,65604,803.0,1.8641130000000001,17,33,14.42,65604,25,2021-11-19
32,65872,796.0,2.485484,19,37,14.45,65872,25,2021-11-19
33,66145,855.0,2.485484,24,56,14.53,66145,25,2021-11-19
34,66418,1015.0,3.106855,25,50,14.5,66418,25,2021-11-19
35,66696,1161.0,3.7282260000000003,25,43,14.53,66696,25,2021-11-19
36,66969,1317.0,4.349597,25,39,14.5,66969,25,2021-11-19
37,67249,1386.0,4.970968,25,39,14.49,67249,25,2021-11-19
38,67518,1432.0,5.592339,26,40,14.5,67518,25,2021-11-19
39,67794,1464.0,6.21371,26,40,14.48,67794,25,2021-11-19
40,68070,1553.0,6.835081,26,37,14.5,68070,25,2021-11-19
41,68345,1640.0,7.4564520000000005,27,37,14.46,68345,25,2021-11-19
42,68621,1718.0,8.077823,21,21,14.33,68621,25,2021-11-19
43,68889,1698.0,8.077823,18,13,14.44,68889,25,2021-11-19
44,69172,1709.0,8.077823,18,15,14.38,69172,25,2021-11-19
45,69446,1603.0,8.699194,18,17,14.46,69446,25,2021-11-19
46,69726,1488.0,8.077823,20,25,14.48,69726,25,2021-11-19
47,69991,1421.0,8.699194,23,32,14.42,69991,25,2021-11-19
48,70265,1434.0,8.699194,23,30,14.5,70265,25,2021-11-19
49,70542,1555.0,8.699194,23,27,14.42,70542,25,2021-11-19
50,70818,1683.0,8.699194,23,25,14.46,70818,25,2021-11-19
51,71092,1780.0,8.699194,25,28,14.46,71092,25,2021-11-19
52,71367,1820.0,8.699194,29,41,14.41,71367,25,2021-11-19
53,71650,1911.0,8.699194,29,38,14.54,71650,25,2021-11-19
54,71923,1981.0,9.320565,29,36,14.46,71923,25,2021-11-19
55,72200,2065.0,9.320565,30,39,14.44,72200,25,2021-11-19
56,72468,2140.0,9.941936,31,45,14.48,72468,25,2021-11-19
57,72750,2224.0,10.563307,31,46,14.42,72750,25,2021-11-19
58,73020,2044.0,10.563307,32,60,14.46,73020,25,2021-11-19
59,73287,1824.0,11.184678,33,63,14.54,73287,25,2021-11-19
60,73564,1902.0,11.184678,33,59,14.53,73564,25,2021-11-19
61,73831,1940.0,11.806049,33,58,14.48,73831,25,2021-11-19
62,74106,1983.0,13.048791,33,59,14.5,74106,25,2021-11-19
63,74384,2041.0,13.670162,33,60,14.45,74384,25,2021-11-19
64,74656,2091.0,14.291533,33,58,14.37,74656,25,2021-11-19
65,74928,2167.0,14.912904000000001,34,58,14.46,74928,25,2021-11-19
66,75202,2231.0,15.534275000000001,34,58,14.45,75202,25,2021-11-19
67,75503,2319.0,16.155646,33,54,14.45,75503,25,2021-11-19
68,75774,2362.0,16.777017,33,51,14.46,75774,25,2021-11-19
69,76045,2393.0,17.398388,32,48,14.42,76045,25,2021-11-19
70,76315,2365.0,17.398388,32,58,14.42,76315,25,2021-11-19
71,76597,1876.0,18.019759,32,61,14.41,76597,25,2021-11-19
72,76866,1783.0,18.019759,32,63,14.41,76866,25,2021-11-19
73,77142,1706.0,18.64113,32,61,14.42,77142,25,2021-11-19
74,77416,1710.0,19.262501,32,62,14.5,77416,25,2021-11-19
75,77694,1719.0,19.262501,32,62,14.42,77694,25,2021-11-19
