,utcdate,utctime,alt,speed_mph,n_sats,duration,trip_id
0,2021-11-29,20:49:51.400000,0,0.0,0,55430,33
1,2021-11-29,20:49:51.700000,0,0.0,0,55698,33
2,2021-11-29,20:49:52,0,0.0,0,55975,33
3,2021-11-29,20:49:52.300000,0,0.0,0,56244,33
4,2021-11-29,20:49:52.500000,0,0.0,0,56505,33
5,2021-11-29,20:49:52.800000,0,0.0,0,56780,33
6,2021-11-29,20:49:53.100000,0,0.0,0,57057,33
7,2021-11-29,20:49:53.300000,0,0.0,0,57331,33
8,2021-11-29,20:49:53.600000,0,0.0,0,57594,33
9,2021-11-29,20:49:53.900000,0,0.0,0,57864,33
10,2021-11-29,20:49:54.100000,0,0.0,0,58132,33
11,2021-11-29,20:49:54.400000,0,0.0,0,58395,33
12,2021-11-29,20:49:54.700000,0,0.0,0,58672,33
13,2021-11-29,20:49:54.900000,0,0.0,0,58933,33
14,2021-11-29,20:49:55.200000,0,0.0,0,59204,33
15,2021-11-29,20:49:55.500000,0,0.0,0,59471,33
16,2021-11-29,20:49:55.700000,0,0.0,0,59735,33
17,2021-11-29,20:49:56,0,0.0,0,60006,33
18,2021-11-29,20:49:56.300000,0,0.0,0,60279,33
19,2021-11-29,20:49:56.600000,0,0.0,0,60548,33
20,2021-11-29,20:49:56.800000,0,0.0,0,60822,33
21,2021-11-29,20:49:57.100000,0,0.0,0,61085,33
22,2021-11-29,20:49:57.400000,0,0.0,0,61361,33
23,2021-11-29,20:49:57.600000,0,0.0,0,61623,33
24,2021-11-29,20:49:57.900000,0,0.0,0,61886,33
25,2021-11-29,20:49:58.200000,0,0.0,0,62161,33
26,2021-11-29,20:49:58.400000,0,0.0,0,62424,33
27,2021-11-29,20:49:58.700000,0,0.0,0,62686,33
28,2021-11-29,20:49:59,0,0.0,0,62957,33
29,2021-11-29,20:49:59.200000,0,0.0,0,63224,33
30,2021-11-29,20:49:59.500000,0,0.0,0,63503,33
31,2021-11-29,20:49:59.800000,0,0.0,0,63769,33
32,2021-11-29,20:50:00.100000,0,0.0,0,64038,33
33,2021-11-29,20:50:00.300000,0,0.0,0,64303,33
34,2021-11-29,20:50:00.600000,0,0.0,0,64563,33
35,2021-11-29,20:50:00.900000,0,0.0,0,64839,33
36,2021-11-29,20:50:01.100000,128,9268.991207000001,3,65105,33
37,2021-11-29,20:50:01.400000,128,9537.423479000001,3,65375,33
38,2021-11-29,20:50:01.600000,128,8832.788765,3,65642,33
39,2021-11-29,20:50:01.900000,128,8665.018595,3,65917,33
40,2021-11-29,20:50:02.200000,128,8128.154051,3,66187,33
41,2021-11-29,20:50:02.500000,128,8027.491949,3,66458,33
42,2021-11-29,20:50:02.700000,128,7524.181439,3,66731,33
43,2021-11-29,20:50:03,128,6853.100759,3,67005,33
44,2021-11-29,20:50:02.300000,128,6383.344283,3,67306,33
45,2021-11-29,20:50:02.600000,128,6047.803943,3,67584,33
46,2021-11-29,20:50:02.900000,128,5041.8042940000005,3,67855,33
47,2021-11-29,20:50:03.100000,128,4437.831682,3,68125,33
48,2021-11-29,20:50:03.400000,128,3699.642934,3,68395,33
49,2021-11-29,20:50:03.700000,128,2189.711404,3,68664,33
50,2021-11-29,20:50:03.900000,128,1350.860554,3,68934,33
51,2021-11-29,20:50:04.200000,128,40126.896438,3,69209,33
52,2021-11-29,20:50:04.500000,128,37980.059633,3,69483,33
53,2021-11-29,20:50:04.800000,128,35262.182879,3,69758,33
54,2021-11-29,20:50:05,128,33215.386805,3,70034,33
55,2021-11-29,20:50:05.300000,128,30800.117728,3,70309,33
56,2021-11-29,20:50:05.600000,128,28820.429722,3,70584,33
57,2021-11-29,20:50:05.900000,128,27008.511886,3,70847,33
58,2021-11-29,20:50:06.100000,128,25196.59405,3,71122,33
59,2021-11-29,20:50:06.400000,127,23586.000418,3,71394,33
60,2021-11-29,20:50:06.700000,128,21808.257987,3,71660,33
61,2021-11-29,20:50:06.900000,128,22177.352361,3,71936,33
62,2021-11-29,20:50:07.200000,128,21606.933783,3,72198,33
63,2021-11-29,20:50:07.500000,128,22143.798327,3,72473,33
64,2021-11-29,20:50:07.800000,128,22814.879007,3,72749,33
65,2021-11-29,20:50:08,128,24659.729506,3,73024,33
66,2021-11-29,20:50:08.300000,0,0.0,4,73296,33
67,2021-11-29,20:50:08.600000,0,0.0,4,73567,33
68,2021-11-29,20:50:08.800000,0,0.0,4,73835,33
69,2021-11-29,20:50:09.100000,0,0.0,4,74097,33
70,2021-11-29,20:50:09.400000,0,0.0,4,74368,33
71,2021-11-29,20:50:09.600000,0,0.0,0,74631,33
72,2021-11-29,20:50:09.900000,0,0.0,0,74899,33
73,2021-11-29,20:50:10.200000,0,0.0,0,75161,33
74,2021-11-29,20:50:10.400000,0,0.0,0,75423,33
75,2021-11-29,20:50:10.700000,0,0.0,3,75702,33
76,2021-11-29,20:50:11,0,0.0,3,75962,33
77,2021-11-29,20:50:11.200000,0,0.0,4,76237,33
78,2021-11-29,20:50:11.500000,0,0.0,4,76500,33
79,2021-11-29,20:50:11.800000,0,0.0,4,76767,33
80,2021-11-29,20:50:12,0,0.0,4,77037,33
81,2021-11-29,20:50:12.300000,0,0.0,4,77301,33
82,2021-11-29,20:50:12.600000,0,0.0,4,77573,33
83,2021-11-29,20:50:12.800000,0,0.0,4,77840,33
84,2021-11-29,20:50:13.100000,0,0.0,4,78106,33
85,2021-11-29,20:50:13.400000,0,0.0,4,78372,33
86,2021-11-29,20:50:13.600000,0,0.0,4,78640,33
87,2021-11-29,20:50:13.900000,0,0.0,4,78912,33
88,2021-11-29,20:50:14.200000,0,0.0,4,79184,33
89,2021-11-29,20:50:14.500000,0,0.0,4,79453,33
90,2021-11-29,20:50:14.700000,0,0.0,4,79722,33
91,2021-11-29,20:50:15,0,0.0,4,79984,33
92,2021-11-29,20:50:15.300000,0,0.0,4,80261,33
93,2021-11-29,20:50:15.500000,0,0.0,4,80523,33
94,2021-11-29,20:50:15.800000,0,0.0,4,80791,33
95,2021-11-29,20:50:16.100000,0,0.0,4,81054,33
96,2021-11-29,20:50:16.300000,0,0.0,4,81324,33
97,2021-11-29,20:50:16.600000,0,0.0,4,81593,33
98,2021-11-29,20:50:16.900000,0,0.0,4,81855,33
99,2021-11-29,20:50:17.100000,0,0.0,4,82124,33
100,2021-11-29,20:50:17.400000,0,0.0,4,82386,33
101,2021-11-29,20:50:17.700000,0,0.0,4,82657,33
102,2021-11-29,20:50:17.900000,0,0.0,4,82925,33
103,2021-11-29,20:50:18.200000,183,29600.871698,5,83190,33
104,2021-11-29,20:50:18.500000,193,30372.61448,5,83460,33
