,utcdate,utctime,alt,speed_mph,n_sats,duration,trip_id
0,2021-11-28,22:38:46.700000,0,0.0,0,55451,31
1,2021-11-28,22:38:47,0,0.0,0,55714,31
2,2021-11-28,22:38:47.200000,0,0.0,0,55986,31
3,2021-11-28,22:38:47.500000,0,0.0,0,56253,31
4,2021-11-28,22:38:47.800000,0,0.0,0,56515,31
5,2021-11-28,22:38:48,0,0.0,0,56791,31
6,2021-11-28,22:38:48.300000,0,0.0,0,57065,31
7,2021-11-28,22:38:48.600000,0,0.0,0,57328,31
8,2021-11-28,22:38:48.800000,0,0.0,0,57601,31
9,2021-11-28,22:38:49.100000,0,0.0,0,57869,31
10,2021-11-28,22:38:49.400000,0,0.0,0,58135,31
11,2021-11-28,22:38:49.600000,0,0.0,0,58404,31
12,2021-11-28,22:38:49.900000,0,0.0,0,58669,31
13,2021-11-28,22:38:50.200000,0,0.0,0,58942,31
14,2021-11-28,22:38:50.400000,0,0.0,0,59205,31
15,2021-11-28,22:38:50.700000,0,0.0,0,59472,31
16,2021-11-28,22:38:51,0,0.0,0,59741,31
17,2021-11-28,22:38:51.200000,0,0.0,0,60007,31
18,2021-11-28,22:38:51.500000,0,0.0,0,60281,31
19,2021-11-28,22:38:51.800000,0,0.0,0,60551,31
20,2021-11-28,22:38:52.100000,0,0.0,0,60814,31
21,2021-11-28,22:38:52.300000,0,0.0,0,61089,31
22,2021-11-28,22:38:52.600000,0,0.0,0,61351,31
23,2021-11-28,22:38:52.900000,0,0.0,0,61621,31
24,2021-11-28,22:38:53.100000,0,0.0,0,61890,31
25,2021-11-28,22:38:53.400000,0,0.0,0,62152,31
26,2021-11-28,22:38:53.700000,0,0.0,0,62429,31
27,2021-11-28,22:38:53.900000,0,0.0,0,62690,31
28,2021-11-28,22:38:54.200000,244,167.148799,5,62961,31
29,2021-11-28,22:38:54.500000,244,66.486697,5,63232,31
30,2021-11-28,22:38:54.700000,244,0.0,5,63500,31
31,2021-11-28,22:38:55,244,100.04073100000001,5,63774,31
32,2021-11-28,22:38:55.300000,244,267.810901,5,64037,31
33,2021-11-28,22:38:55.500000,244,133.594765,5,64306,31
34,2021-11-28,22:38:55.800000,244,66.486697,5,64575,31
35,2021-11-28,22:38:56.100000,244,66.486697,5,64844,31
36,2021-11-28,22:38:56.400000,244,100.04073100000001,5,65125,31
37,2021-11-28,22:38:56.600000,244,167.148799,5,65389,31
38,2021-11-28,22:38:56.900000,245,133.594765,5,65664,31
39,2021-11-28,22:38:57.200000,245,301.364935,5,65933,31
40,2021-11-28,22:38:57.400000,245,334.918969,5,66209,31
41,2021-11-28,22:38:57.700000,245,334.918969,5,66477,31
42,2021-11-28,22:38:58,245,334.918969,5,66740,31
43,2021-11-28,22:38:58.200000,245,368.473003,5,67015,31
44,2021-11-28,22:38:58.500000,245,636.905275,5,67280,31
45,2021-11-28,22:38:58.800000,245,234.256867,5,67553,31
46,2021-11-28,22:38:59,245,234.256867,5,67816,31
47,2021-11-28,22:38:59.300000,245,704.013343,5,68100,31
48,2021-11-28,22:38:59.600000,246,435.581071,5,68366,31
49,2021-11-28,22:38:59.900000,246,569.797207,5,68629,31
50,2021-11-28,22:39:00.100000,246,66.486697,8,68901,31
51,2021-11-28,22:39:00.400000,246,100.04073100000001,8,69170,31
52,2021-11-28,22:39:00.700000,246,100.04073100000001,8,69450,31
53,2021-11-28,22:39:00.900000,246,334.918969,8,69722,31
54,2021-11-28,22:39:01.200000,246,167.148799,8,69997,31
55,2021-11-28,22:39:01.500000,247,368.473003,8,70262,31
56,2021-11-28,22:39:01.800000,247,267.810901,8,70526,31
57,2021-11-28,22:39:02,247,66.486697,8,70806,31
58,2021-11-28,22:39:02.300000,247,133.594765,8,71070,31
59,2021-11-28,22:39:02.600000,247,133.594765,8,71344,31
60,2021-11-28,22:39:02.800000,247,32.932663,8,71613,31
61,2021-11-28,22:39:03.100000,247,32.932663,8,71885,31
62,2021-11-28,22:39:03.400000,248,100.04073100000001,8,72160,31
63,2021-11-28,22:39:03.700000,248,200.702833,8,72431,31
64,2021-11-28,22:39:03.900000,248,0.0,8,72709,31
65,2021-11-28,22:39:04.200000,248,301.364935,8,72982,31
66,2021-11-28,22:39:04.500000,248,167.148799,8,73265,31
67,2021-11-28,22:39:04.800000,248,200.702833,8,73534,31
68,2021-11-28,22:39:05,248,133.594765,8,73797,31
69,2021-11-28,22:39:05.300000,248,267.810901,8,74072,31
70,2021-11-28,22:39:05.600000,248,234.256867,8,74335,31
71,2021-11-28,22:39:05.800000,248,100.04073100000001,8,74609,31
72,2021-11-28,22:39:06.100000,248,133.594765,8,74872,31
73,2021-11-28,22:39:06.400000,248,167.148799,8,75141,31
74,2021-11-28,22:39:06.600000,248,100.04073100000001,8,75405,31
75,2021-11-28,22:39:06.900000,248,133.594765,8,75673,31
76,2021-11-28,22:39:07.200000,248,32.932663,8,75949,31
77,2021-11-28,22:39:07.400000,248,100.04073100000001,8,76212,31
78,2021-11-28,22:39:07.700000,248,100.04073100000001,8,76475,31
79,2021-11-28,22:39:08,248,133.594765,8,76749,31
80,2021-11-28,22:39:08.200000,248,200.702833,10,77019,31
81,2021-11-28,22:39:08.500000,248,167.148799,10,77289,31
82,2021-11-28,22:39:08.800000,248,66.486697,10,77559,31
83,2021-11-28,22:39:09.100000,248,267.810901,10,77834,31
84,2021-11-28,22:39:09.300000,248,267.810901,10,78102,31
85,2021-11-28,22:39:09.600000,248,133.594765,10,78376,31
86,2021-11-28,22:39:09.900000,248,200.702833,10,78652,31
87,2021-11-28,22:39:10.100000,248,167.148799,10,78914,31
88,2021-11-28,22:39:10.400000,248,100.04073100000001,10,79190,31
89,2021-11-28,22:39:10.700000,248,100.04073100000001,10,79453,31
90,2021-11-28,22:39:11,248,32.932663,10,79728,31
91,2021-11-28,22:39:11.200000,248,301.364935,10,79996,31
92,2021-11-28,22:39:11.500000,248,100.04073100000001,10,80272,31
93,2021-11-28,22:39:11.800000,248,32.932663,10,80535,31
94,2021-11-28,22:39:12,248,66.486697,10,80803,31
95,2021-11-28,22:39:12.300000,248,167.148799,10,81080,31
96,2021-11-28,22:39:12.600000,248,167.148799,10,81354,31
97,2021-11-28,22:39:12.900000,248,301.364935,10,81640,31
98,2021-11-28,22:39:13.100000,248,100.04073100000001,10,81910,31
99,2021-11-28,22:39:13.400000,249,66.486697,10,82192,31
100,2021-11-28,22:39:13.700000,249,66.486697,10,82469,31
101,2021-11-28,22:39:14,249,200.702833,10,82742,31
102,2021-11-28,22:39:14.200000,249,32.932663,10,83012,31
103,2021-11-28,22:39:14.500000,249,66.486697,10,83281,31
104,2021-11-28,22:39:14.800000,249,267.810901,10,83556,31
105,2021-11-28,22:39:15.100000,249,32.932663,10,83831,31
106,2021-11-28,22:39:15.300000,249,100.04073100000001,10,84109,31
107,2021-11-28,22:39:15.600000,249,167.148799,10,84382,31
108,2021-11-28,22:39:15.900000,249,301.364935,10,84652,31
109,2021-11-28,22:39:16.100000,249,32.932663,10,84926,31
110,2021-11-28,22:39:16.400000,249,334.918969,10,85190,31
111,2021-11-28,22:39:16.700000,250,133.594765,10,85465,31
112,2021-11-28,22:39:17,250,32.932663,10,85734,31
113,2021-11-28,22:39:17.200000,250,133.594765,10,85996,31
114,2021-11-28,22:39:17.500000,250,66.486697,10,86273,31
115,2021-11-28,22:39:17.800000,250,66.486697,10,86548,31
116,2021-11-28,22:39:18.100000,250,100.04073100000001,10,86831,31
117,2021-11-28,22:39:18.300000,250,32.932663,10,87098,31
118,2021-11-28,22:39:18.600000,250,133.594765,10,87378,31
119,2021-11-28,22:39:18.900000,250,66.486697,10,87648,31
120,2021-11-28,22:39:19.100000,250,66.486697,10,87921,31
121,2021-11-28,22:39:19.400000,250,66.486697,10,88211,31
122,2021-11-28,22:39:19.700000,250,469.135105,10,88486,31
123,2021-11-28,22:39:20,250,435.581071,10,88756,31
124,2021-11-28,22:39:20.200000,250,267.810901,10,89024,31
125,2021-11-28,22:39:20.500000,250,234.256867,10,89291,31
126,2021-11-28,22:39:20.800000,250,167.148799,10,89563,31
127,2021-11-28,22:39:21.100000,250,66.486697,10,89839,31
128,2021-11-28,22:39:21.300000,250,133.594765,10,90114,31
129,2021-11-28,22:39:21.600000,250,334.918969,10,90388,31
130,2021-11-28,22:39:21.900000,250,100.04073100000001,10,90651,31
131,2021-11-28,22:39:22.100000,250,334.918969,10,90913,31
132,2021-11-28,22:39:22.400000,250,66.486697,10,91176,31
133,2021-11-28,22:39:22.700000,250,402.027037,10,91452,31
134,2021-11-28,22:39:23,250,334.918969,10,91729,31
135,2021-11-28,22:39:23.200000,250,167.148799,10,92002,31
136,2021-11-28,22:39:23.500000,250,100.04073100000001,10,92280,31
137,2021-11-28,22:39:23.800000,250,368.473003,10,92561,31
138,2021-11-28,22:39:24,250,100.04073100000001,10,92828,31
139,2021-11-28,22:39:24.300000,250,267.810901,11,93100,31
140,2021-11-28,22:39:24.600000,250,234.256867,11,93385,31
141,2021-11-28,22:39:24.900000,250,32.932663,11,93654,31
142,2021-11-28,22:39:25.100000,250,133.594765,11,93929,31
143,2021-11-28,22:39:25.400000,250,66.486697,11,94200,31
144,2021-11-28,22:39:25.700000,250,66.486697,11,94474,31
145,2021-11-28,22:39:26,250,267.810901,11,94752,31
146,2021-11-28,22:39:26.200000,250,133.594765,11,95020,31
147,2021-11-28,22:39:26.500000,249,0.0,11,95293,31
148,2021-11-28,22:39:26.800000,249,66.486697,11,95568,31
149,2021-11-28,22:39:27.100000,249,100.04073100000001,11,95839,31
150,2021-11-28,22:39:27.300000,249,200.702833,11,96106,31
151,2021-11-28,22:39:27.600000,249,234.256867,11,96374,31
152,2021-11-28,22:39:27.900000,249,234.256867,11,96652,31
153,2021-11-28,22:39:28.100000,249,267.810901,11,96926,31
154,2021-11-28,22:39:28.400000,249,133.594765,11,97226,31
155,2021-11-28,22:39:28.700000,249,133.594765,11,97495,31
156,2021-11-28,22:39:29,249,167.148799,11,97764,31
157,2021-11-28,22:39:29.300000,249,66.486697,11,98033,31
158,2021-11-28,22:39:29.500000,249,167.148799,11,98295,31
159,2021-11-28,22:39:29.800000,249,301.364935,11,98571,31
160,2021-11-28,22:39:30.100000,248,100.04073100000001,11,98834,31
161,2021-11-28,22:39:30.300000,248,234.256867,11,99108,31
162,2021-11-28,22:39:30.600000,248,200.702833,11,99372,31
163,2021-11-28,22:39:30.900000,248,368.473003,11,99647,31
164,2021-11-28,22:39:31.100000,248,234.256867,11,99910,31
165,2021-11-28,22:39:31.400000,248,200.702833,11,100172,31
166,2021-11-28,22:39:31.700000,248,167.148799,11,100448,31
167,2021-11-28,22:39:31.900000,248,100.04073100000001,11,100711,31
168,2021-11-28,22:39:32.200000,248,32.932663,11,100986,31
169,2021-11-28,22:39:32.500000,248,167.148799,11,101262,31
170,2021-11-28,22:39:32.800000,248,301.364935,11,101538,31
171,2021-11-28,22:39:33,248,200.702833,11,101812,31
172,2021-11-28,22:39:33.300000,248,66.486697,11,102091,31
173,2021-11-28,22:39:33.600000,247,32.932663,11,102363,31
174,2021-11-28,22:39:33.900000,247,100.04073100000001,11,102638,31
175,2021-11-28,22:39:34.100000,247,100.04073100000001,11,102913,31
176,2021-11-28,22:39:34.400000,247,200.702833,11,103176,31
177,2021-11-28,22:39:34.700000,247,100.04073100000001,11,103451,31
178,2021-11-28,22:39:34.900000,247,234.256867,11,103713,31
179,2021-11-28,22:39:35.200000,247,200.702833,11,103989,31
180,2021-11-28,22:39:35.500000,247,32.932663,11,104252,31
181,2021-11-28,22:39:35.700000,247,66.486697,11,104527,31
182,2021-11-28,22:39:36,247,133.594765,11,104798,31
183,2021-11-28,22:39:36.300000,247,167.148799,11,105070,31
184,2021-11-28,22:39:36.600000,247,267.810901,11,105340,31
185,2021-11-28,22:39:36.800000,247,66.486697,11,105610,31
