,utcdate,utctime,alt,speed_mph,n_sats,duration,trip_id
0,2021-11-17,18:10:50.800000,0,0.0,0,54376,18
1,2021-11-17,18:10:51,0,0.0,0,54642,18
2,2021-11-17,18:10:51.300000,0,0.0,0,54912,18
3,2021-11-17,18:10:51.600000,0,0.0,0,55188,18
4,2021-11-17,18:10:51.900000,0,0.0,0,55449,18
5,2021-11-17,18:10:52.100000,0,0.0,0,55725,18
6,2021-11-17,18:10:52.400000,0,0.0,0,55988,18
7,2021-11-17,18:10:52.700000,0,0.0,0,56262,18
8,2021-11-17,18:10:52.900000,0,0.0,0,56532,18
9,2021-11-17,18:10:53.200000,0,0.0,0,56801,18
10,2021-11-17,18:10:53.500000,0,0.0,0,57076,18
11,2021-11-17,18:10:53.700000,0,0.0,0,57346,18
12,2021-11-17,18:10:54,0,0.0,0,57616,18
13,2021-11-17,18:10:54.300000,0,0.0,0,57888,18
14,2021-11-17,18:10:54.600000,0,0.0,0,58152,18
15,2021-11-17,18:10:54.800000,0,0.0,0,58421,18
16,2021-11-17,18:10:55.100000,0,0.0,0,58690,18
17,2021-11-17,18:10:55.400000,0,0.0,0,58955,18
18,2021-11-17,18:10:55.600000,0,0.0,0,59222,18
19,2021-11-17,18:10:55.900000,0,0.0,0,59491,18
20,2021-11-17,18:10:56.200000,0,0.0,0,59755,18
21,2021-11-17,18:10:56.400000,0,0.0,0,60043,18
22,2021-11-17,18:10:56.700000,0,0.0,0,60311,18
23,2021-11-17,18:10:57,0,0.0,0,60583,18
24,2021-11-17,18:10:57.300000,0,0.0,0,60856,18
25,2021-11-17,18:10:57.500000,0,0.0,0,61117,18
26,2021-11-17,18:10:57.800000,0,0.0,0,61390,18
27,2021-11-17,18:10:58,0,0.0,0,61656,18
28,2021-11-17,18:10:58.300000,168,133.594765,4,61920,18
29,2021-11-17,18:10:58.600000,168,32.932663,4,62197,18
30,2021-11-17,18:10:58.900000,167,32.932663,4,62470,18
31,2021-11-17,18:10:59.100000,167,167.148799,4,62746,18
32,2021-11-17,18:10:59.400000,166,267.810901,4,63008,18
33,2021-11-17,18:10:59.700000,166,167.148799,4,63276,18
34,2021-11-17,18:10:59.900000,165,100.04073100000001,4,63547,18
35,2021-11-17,18:11:00.200000,165,301.364935,4,63818,18
36,2021-11-17,18:11:00.500000,164,133.594765,4,64093,18
37,2021-11-17,18:11:00.800000,164,0.0,4,64368,18
38,2021-11-17,18:11:01,164,133.594765,4,64648,18
39,2021-11-17,18:11:01.300000,178,234.256867,5,64911,18
40,2021-11-17,18:11:01.600000,185,133.594765,5,65193,18
41,2021-11-17,18:11:01.900000,189,100.04073100000001,5,65468,18
42,2021-11-17,18:11:02.100000,193,100.04073100000001,5,65741,18
43,2021-11-17,18:11:02.400000,195,133.594765,5,66012,18
44,2021-11-17,18:11:02.700000,198,66.486697,5,66288,18
45,2021-11-17,18:11:03,199,100.04073100000001,5,66581,18
46,2021-11-17,18:11:02.200000,200,100.04073100000001,7,66850,18
47,2021-11-17,18:11:02.500000,201,100.04073100000001,7,67113,18
48,2021-11-17,18:11:02.800000,201,100.04073100000001,7,67388,18
49,2021-11-17,18:11:03,201,66.486697,7,67651,18
50,2021-11-17,18:11:03.300000,201,32.932663,7,67926,18
51,2021-11-17,18:11:03.600000,200,0.0,7,68189,18
52,2021-11-17,18:11:03.800000,200,200.702833,7,68455,18
53,2021-11-17,18:11:04.100000,200,66.486697,7,68721,18
54,2021-11-17,18:11:04.400000,199,133.594765,7,68989,18
55,2021-11-17,18:11:04.700000,199,200.702833,7,69272,18
56,2021-11-17,18:11:04.900000,198,234.256867,7,69547,18
57,2021-11-17,18:11:05.200000,198,167.148799,7,69822,18
58,2021-11-17,18:11:05.500000,198,301.364935,7,70091,18
59,2021-11-17,18:11:05.800000,198,234.256867,7,70366,18
60,2021-11-17,18:11:06,198,200.702833,7,70641,18
61,2021-11-17,18:11:06.300000,198,100.04073100000001,7,70917,18
62,2021-11-17,18:11:06.600000,198,133.594765,7,71192,18
63,2021-11-17,18:11:06.800000,198,167.148799,7,71457,18
64,2021-11-17,18:11:07.100000,198,234.256867,7,71736,18
65,2021-11-17,18:11:07.400000,198,100.04073100000001,7,72006,18
