,index,utcdate,utctime,alt,speed_mph,n_sats,duration
0,50564,2021-10-27,16:50:47.100000,0,0.0,0,50564
1,50827,2021-10-27,16:50:47.400000,0,0.0,0,50827
2,51107,2021-10-27,16:50:47.700000,0,0.0,0,51107
3,51377,2021-10-27,16:50:48,0,0.0,0,51377
4,51640,2021-10-27,16:50:48.200000,0,0.0,0,51640
5,51915,2021-10-27,16:50:48.500000,0,0.0,0,51915
6,52177,2021-10-27,16:50:48.800000,0,0.0,0,52177
7,52441,2021-10-27,16:50:49,0,0.0,0,52441
8,52727,2021-10-27,16:50:49.300000,0,0.0,0,52727
9,52994,2021-10-27,16:50:49.600000,0,0.0,0,52994
10,53261,2021-10-27,16:50:49.800000,0,0.0,0,53261
11,53530,2021-10-27,16:50:50.100000,0,0.0,0,53530
12,53792,2021-10-27,16:50:50.400000,0,0.0,0,53792
13,54062,2021-10-27,16:50:50.600000,0,0.0,0,54062
14,54329,2021-10-27,16:50:50.900000,0,0.0,0,54329
15,54593,2021-10-27,16:50:51.200000,0,0.0,0,54593
16,54867,2021-10-27,16:50:51.400000,0,0.0,0,54867
17,55134,2021-10-27,16:50:51.700000,0,0.0,0,55134
18,55413,2021-10-27,16:50:52,0,0.0,0,55413
19,55683,2021-10-27,16:50:52.300000,0,0.0,0,55683
20,55945,2021-10-27,16:50:52.500000,0,0.0,0,55945
21,56220,2021-10-27,16:50:52.800000,0,0.0,0,56220
22,56482,2021-10-27,16:50:53.100000,0,0.0,0,56482
23,56744,2021-10-27,16:50:53.300000,0,0.0,0,56744
24,57021,2021-10-27,16:50:53.600000,0,0.0,0,57021
25,57283,2021-10-27,16:50:53.900000,0,0.0,0,57283
26,57559,2021-10-27,16:50:54.100000,0,0.0,0,57559
27,57825,2021-10-27,16:50:54.400000,0,0.0,0,57825
28,58096,2021-10-27,16:50:54.700000,0,0.0,0,58096
29,58379,2021-10-27,16:50:55,0,0.0,0,58379
30,58647,2021-10-27,16:50:55.200000,0,0.0,0,58647
31,58915,2021-10-27,16:50:55.500000,0,0.0,0,58915
32,59185,2021-10-27,16:50:55.800000,0,0.0,0,59185
33,59448,2021-10-27,16:50:56,0,0.0,0,59448
34,59716,2021-10-27,16:50:56.300000,0,0.0,0,59716
35,59985,2021-10-27,16:50:56.600000,0,0.0,0,59985
36,60249,2021-10-27,16:50:56.800000,0,0.0,0,60249
37,60524,2021-10-27,16:50:57.100000,0,0.0,0,60524
38,60786,2021-10-27,16:50:57.400000,0,0.0,0,60786
39,61054,2021-10-27,16:50:57.600000,0,0.0,0,61054
40,61325,2021-10-27,16:50:57.900000,0,0.0,0,61325
41,61588,2021-10-27,16:50:58.200000,0,0.0,0,61588
42,61862,2021-10-27,16:50:58.400000,0,0.0,0,61862
43,62126,2021-10-27,16:50:58.700000,0,0.0,0,62126
44,62389,2021-10-27,16:50:59,0,0.0,0,62389
45,62663,2021-10-27,16:50:59.200000,0,0.0,0,62663
46,62926,2021-10-27,16:50:59.500000,0,0.0,0,62926
47,63196,2021-10-27,16:50:59.800000,0,0.0,0,63196
48,63458,2021-10-27,16:51:00,0,0.0,0,63458
49,63724,2021-10-27,16:51:00.300000,0,0.0,0,63724
50,64003,2021-10-27,16:51:00.600000,0,0.0,0,64003
51,64276,2021-10-27,16:51:00.900000,0,0.0,0,64276
52,64542,2021-10-27,16:51:01.100000,228,2046.174703,4,64542
53,64818,2021-10-27,16:51:01.400000,227,167.148799,4,64818
54,65080,2021-10-27,16:51:01.600000,227,267.810901,4,65080
55,65355,2021-10-27,16:51:01.900000,226,167.148799,4,65355
56,65618,2021-10-27,16:51:02.200000,225,66.486697,4,65618
57,65886,2021-10-27,16:51:02.500000,225,66.486697,4,65886
58,66149,2021-10-27,16:51:02.700000,226,536.243173,4,66149
