,utcdate,utctime,alt,speed_mph,n_sats,duration,trip_id
0,2021-10-25,15:41:15.100000,223,200.702833,7,4398,2
1,2021-10-25,15:41:15.400000,223,100.04073100000001,7,4660,2
2,2021-10-25,15:41:15.600000,223,133.594765,7,4929,2
3,2021-10-25,15:41:15.900000,223,133.594765,7,5197,2
4,2021-10-25,15:41:16.200000,223,100.04073100000001,7,5460,2
5,2021-10-25,15:41:16.400000,223,167.148799,7,5724,2
6,2021-10-25,15:41:16.700000,223,334.918969,7,6010,2
7,2021-10-25,15:41:17,223,267.810901,7,6280,2
8,2021-10-25,15:41:17.300000,223,234.256867,7,6549,2
9,2021-10-25,15:41:17.500000,223,100.04073100000001,7,6812,2
10,2021-10-25,15:41:17.800000,222,133.594765,7,7089,2
11,2021-10-25,15:41:18.100000,222,133.594765,7,7374,2
12,2021-10-25,15:41:18.300000,222,133.594765,7,7638,2
13,2021-10-25,15:41:18.600000,222,66.486697,7,7913,2
14,2021-10-25,15:41:18.900000,222,334.918969,7,8188,2
15,2021-10-25,15:41:19.200000,222,32.932663,7,8459,2
16,2021-10-25,15:41:19.400000,222,133.594765,7,8738,2
17,2021-10-25,15:41:19.700000,222,100.04073100000001,7,9001,2
18,2021-10-25,15:41:20,222,100.04073100000001,7,9278,2
19,2021-10-25,15:41:20.200000,222,167.148799,7,9545,2
20,2021-10-25,15:41:20.500000,222,402.027037,7,9815,2
21,2021-10-25,15:41:20.800000,222,267.810901,7,10102,2
22,2021-10-25,15:41:21.100000,222,234.256867,7,10379,2
23,2021-10-25,15:41:21.400000,222,234.256867,7,10653,2
24,2021-10-25,15:41:21.600000,222,267.810901,7,10923,2
25,2021-10-25,15:41:21.900000,222,100.04073100000001,7,11197,2
26,2021-10-25,15:41:22.200000,222,133.594765,7,11479,2
27,2021-10-25,15:41:22.400000,222,267.810901,7,11742,2
28,2021-10-25,15:41:22.700000,222,32.932663,7,12017,2
29,2021-10-25,15:41:23,222,167.148799,7,12279,2
30,2021-10-25,15:41:23.300000,222,133.594765,7,12569,2
31,2021-10-25,15:41:23.500000,222,234.256867,7,12837,2
32,2021-10-25,15:41:23.800000,222,32.932663,7,13111,2
33,2021-10-25,15:41:24.100000,222,32.932663,7,13380,2
34,2021-10-25,15:41:24.300000,222,167.148799,7,13643,2
35,2021-10-25,15:41:24.600000,222,66.486697,7,13939,2
36,2021-10-25,15:41:24.900000,222,133.594765,7,14209,2
37,2021-10-25,15:41:25.200000,222,32.932663,7,14494,2
38,2021-10-25,15:41:25.500000,222,32.932663,7,14764,2
39,2021-10-25,15:41:25.700000,222,234.256867,7,15037,2
40,2021-10-25,15:41:26,222,267.810901,7,15321,2
41,2021-10-25,15:41:26.300000,222,200.702833,7,15583,2
42,2021-10-25,15:41:26.600000,222,133.594765,7,15858,2
43,2021-10-25,15:41:26.800000,222,133.594765,7,16121,2
44,2021-10-25,15:41:27.100000,222,100.04073100000001,7,16392,2
45,2021-10-25,15:41:27.400000,222,0.0,7,16671,2
46,2021-10-25,15:41:27.600000,222,234.256867,7,16934,2
47,2021-10-25,15:41:27.900000,222,334.918969,7,17209,2
48,2021-10-25,15:41:28.200000,222,100.04073100000001,7,17472,2
49,2021-10-25,15:41:28.500000,222,334.918969,7,17748,2
50,2021-10-25,15:41:28.700000,222,167.148799,7,18035,2
51,2021-10-25,15:41:29,222,133.594765,7,18304,2
52,2021-10-25,15:41:29.300000,222,167.148799,7,18588,2
53,2021-10-25,15:41:29.600000,222,267.810901,7,18861,2
54,2021-10-25,15:41:29.900000,222,234.256867,7,19149,2
55,2021-10-25,15:41:30.100000,222,133.594765,8,19411,2
56,2021-10-25,15:41:30.400000,222,267.810901,8,19688,2
57,2021-10-25,15:41:30.700000,222,402.027037,8,19962,2
58,2021-10-25,15:41:30.900000,222,200.702833,8,20231,2
59,2021-10-25,15:41:31.200000,222,100.04073100000001,8,20530,2
60,2021-10-25,15:41:31.500000,222,167.148799,8,20800,2
61,2021-10-25,15:41:31.800000,222,133.594765,8,21078,2
62,2021-10-25,15:41:32.100000,222,234.256867,8,21351,2
63,2021-10-25,15:41:32.300000,222,167.148799,8,21634,2
64,2021-10-25,15:41:32.600000,222,402.027037,8,21929,2
65,2021-10-25,15:41:32.900000,222,167.148799,8,22202,2
66,2021-10-25,15:41:33.200000,222,66.486697,8,22478,2
67,2021-10-25,15:41:33.500000,222,66.486697,8,22749,2
68,2021-10-25,15:41:33.700000,222,402.027037,8,23015,2
