,utcdate,utctime,alt,speed_mph,n_sats,duration,trip_id
0,2021-10-25,15:40:16.800000,0,0.0,0,27303,1
1,2021-10-25,15:40:17.100000,0,0.0,0,27582,1
2,2021-10-25,15:40:17.400000,0,0.0,0,27853,1
3,2021-10-25,15:40:17.600000,0,0.0,0,28118,1
4,2021-10-25,15:40:17.900000,0,0.0,0,28382,1
5,2021-10-25,15:40:18.200000,0,0.0,0,28648,1
6,2021-10-25,15:40:18.500000,0,0.0,0,28931,1
7,2021-10-25,15:40:18.700000,0,0.0,0,29194,1
8,2021-10-25,15:40:19,0,0.0,0,29468,1
9,2021-10-25,15:40:19.300000,0,0.0,0,29731,1
10,2021-10-25,15:40:19.500000,0,0.0,0,30004,1
11,2021-10-25,15:40:19.800000,0,0.0,0,30281,1
12,2021-10-25,15:40:20.100000,0,0.0,0,30554,1
13,2021-10-25,15:40:20.400000,0,0.0,0,30823,1
14,2021-10-25,15:40:20.600000,0,0.0,0,31088,1
15,2021-10-25,15:40:20.900000,0,0.0,0,31360,1
16,2021-10-25,15:40:21.200000,0,0.0,0,31645,1
17,2021-10-25,15:40:21.400000,0,0.0,0,31908,1
18,2021-10-25,15:40:21.700000,0,0.0,0,32172,1
19,2021-10-25,15:40:22,0,0.0,0,32434,1
20,2021-10-25,15:40:22.200000,0,0.0,0,32696,1
21,2021-10-25,15:40:22.500000,0,0.0,0,32993,1
22,2021-10-25,15:40:22.800000,0,0.0,0,33261,1
23,2021-10-25,15:40:23.100000,0,0.0,0,33528,1
24,2021-10-25,15:40:23.300000,0,0.0,0,33798,1
25,2021-10-25,15:40:23.600000,0,0.0,0,34061,1
26,2021-10-25,15:40:23.900000,0,0.0,0,34330,1
27,2021-10-25,15:40:24.100000,0,0.0,0,34611,1
28,2021-10-25,15:40:24.400000,0,0.0,0,34878,1
29,2021-10-25,15:40:24.700000,0,0.0,0,35150,1
30,2021-10-25,15:40:25,0,0.0,0,35425,1
31,2021-10-25,15:40:25.200000,0,0.0,0,35693,1
32,2021-10-25,15:40:25.500000,0,0.0,0,35975,1
33,2021-10-25,15:40:25.800000,0,0.0,0,36237,1
34,2021-10-25,15:40:26,0,0.0,0,36513,1
35,2021-10-25,15:40:26.300000,0,0.0,0,36775,1
36,2021-10-25,15:40:26.600000,0,0.0,0,37044,1
37,2021-10-25,15:40:26.900000,0,0.0,0,37325,1
38,2021-10-25,15:40:27.100000,0,0.0,0,37591,1
39,2021-10-25,15:40:27.400000,0,0.0,0,37858,1
40,2021-10-25,15:40:27.700000,0,0.0,0,38133,1
41,2021-10-25,15:40:27.900000,0,0.0,0,38396,1
42,2021-10-25,15:40:28.200000,0,0.0,0,38677,1
43,2021-10-25,15:40:28.500000,0,0.0,0,38941,1
44,2021-10-25,15:40:28.700000,0,0.0,0,39211,1
45,2021-10-25,15:40:29,0,0.0,0,39473,1
46,2021-10-25,15:40:29.300000,0,0.0,0,39735,1
47,2021-10-25,15:40:29.500000,0,0.0,0,40016,1
48,2021-10-25,15:40:29.800000,0,0.0,0,40281,1
49,2021-10-25,15:40:30.100000,0,0.0,0,40547,1
50,2021-10-25,15:40:30.300000,0,0.0,0,40817,1
51,2021-10-25,15:40:30.600000,0,0.0,0,41081,1
52,2021-10-25,15:40:30.900000,0,0.0,0,41350,1
53,2021-10-25,15:40:31.200000,224,402.027037,4,41632,1
54,2021-10-25,15:40:31.400000,224,234.256867,4,41894,1
55,2021-10-25,15:40:31.700000,224,66.486697,4,42173,1
56,2021-10-25,15:40:32,224,133.594765,4,42439,1
57,2021-10-25,15:40:32.200000,224,66.486697,4,42707,1
58,2021-10-25,15:40:32.500000,224,32.932663,4,42995,1
59,2021-10-25,15:40:32.800000,225,0.0,4,43270,1
60,2021-10-25,15:40:33.100000,225,32.932663,4,43534,1
61,2021-10-25,15:40:33.300000,225,200.702833,4,43797,1
62,2021-10-25,15:40:33.600000,225,66.486697,4,44085,1
63,2021-10-25,15:40:33.900000,225,368.473003,4,44348,1
64,2021-10-25,15:40:34.200000,225,32.932663,4,44633,1
65,2021-10-25,15:40:34.400000,225,200.702833,4,44898,1
66,2021-10-25,15:40:34.700000,225,66.486697,4,45168,1
67,2021-10-25,15:40:35,225,100.04073100000001,4,45463,1
68,2021-10-25,15:40:35.300000,225,234.256867,4,45734,1
69,2021-10-25,15:40:35.500000,225,66.486697,4,46012,1
70,2021-10-25,15:40:35.800000,225,133.594765,4,46274,1
71,2021-10-25,15:40:36.100000,225,167.148799,4,46543,1
72,2021-10-25,15:40:36.300000,225,267.810901,4,46825,1
73,2021-10-25,15:40:36.600000,225,100.04073100000001,4,47093,1
74,2021-10-25,15:40:36.900000,225,167.148799,4,47363,1
75,2021-10-25,15:40:37.100000,225,234.256867,4,47626,1
76,2021-10-25,15:40:37.400000,225,32.932663,4,47901,1
77,2021-10-25,15:40:37.700000,225,167.148799,4,48189,1
78,2021-10-25,15:40:38,225,66.486697,4,48456,1
79,2021-10-25,15:40:38.200000,225,66.486697,4,48727,1
80,2021-10-25,15:40:38.500000,225,167.148799,4,49002,1
81,2021-10-25,15:40:38.800000,225,32.932663,4,49290,1
82,2021-10-25,15:40:39.100000,225,267.810901,4,49553,1
83,2021-10-25,15:40:39.300000,225,100.04073100000001,4,49828,1
84,2021-10-25,15:40:39.600000,225,66.486697,4,50104,1
85,2021-10-25,15:40:39.900000,225,32.932663,4,50379,1
86,2021-10-25,15:40:40.200000,225,234.256867,4,50665,1
87,2021-10-25,15:40:40.500000,225,133.594765,4,50937,1
88,2021-10-25,15:40:40.700000,225,0.0,4,51213,1
89,2021-10-25,15:40:41,225,32.932663,4,51482,1
90,2021-10-25,15:40:41.300000,225,66.486697,4,51764,1
91,2021-10-25,15:40:41.600000,226,167.148799,4,52042,1
92,2021-10-25,15:40:41.800000,226,133.594765,4,52305,1
93,2021-10-25,15:40:42.100000,226,133.594765,4,52582,1
94,2021-10-25,15:40:42.400000,226,167.148799,4,52855,1
95,2021-10-25,15:40:42.700000,226,66.486697,4,53138,1
96,2021-10-25,15:40:42.900000,226,133.594765,4,53419,1
97,2021-10-25,15:40:43.200000,226,66.486697,4,53687,1
98,2021-10-25,15:40:43.500000,226,66.486697,4,53956,1
99,2021-10-25,15:40:43.700000,226,32.932663,4,54225,1
100,2021-10-25,15:40:44,226,234.256867,4,54524,1
101,2021-10-25,15:40:44.300000,226,301.364935,4,54795,1
102,2021-10-25,15:40:44.600000,226,267.810901,4,55072,1
103,2021-10-25,15:40:44.900000,226,133.594765,4,55344,1
104,2021-10-25,15:40:45.100000,226,133.594765,4,55614,1
105,2021-10-25,15:40:45.400000,226,200.702833,4,55897,1
106,2021-10-25,15:40:45.700000,226,133.594765,4,56172,1
107,2021-10-25,15:40:46,226,66.486697,4,56446,1
108,2021-10-25,15:40:46.200000,226,32.932663,4,56715,1
109,2021-10-25,15:40:46.500000,226,133.594765,4,56992,1
110,2021-10-25,15:40:46.800000,226,66.486697,4,57272,1
111,2021-10-25,15:40:47.100000,226,66.486697,4,57535,1
112,2021-10-25,15:40:47.300000,226,32.932663,4,57804,1
113,2021-10-25,15:40:47.600000,226,100.04073100000001,4,58074,1
114,2021-10-25,15:40:47.900000,226,32.932663,4,58348,1
115,2021-10-25,15:40:48.200000,226,66.486697,4,58636,1
116,2021-10-25,15:40:48.400000,226,133.594765,4,58904,1
117,2021-10-25,15:40:48.700000,226,200.702833,4,59174,1
118,2021-10-25,15:40:49,226,167.148799,4,59438,1
119,2021-10-25,15:40:49.200000,226,167.148799,4,59725,1
120,2021-10-25,15:40:49.500000,226,66.486697,4,59994,1
121,2021-10-25,15:40:49.800000,226,167.148799,4,60272,1
122,2021-10-25,15:40:50.100000,226,0.0,4,60538,1
123,2021-10-25,15:40:50.300000,226,100.04073100000001,4,60802,1
124,2021-10-25,15:40:50.600000,226,100.04073100000001,4,61088,1
125,2021-10-25,15:40:50.900000,226,32.932663,4,61351,1
126,2021-10-25,15:40:51.100000,226,66.486697,4,61614,1
127,2021-10-25,15:40:51.400000,226,100.04073100000001,4,61877,1
128,2021-10-25,15:40:51.700000,226,32.932663,4,62147,1
129,2021-10-25,15:40:52,226,167.148799,4,62434,1
130,2021-10-25,15:40:52.200000,226,334.918969,4,62697,1
131,2021-10-25,15:40:52.500000,226,66.486697,4,62965,1
132,2021-10-25,15:40:52.800000,226,133.594765,4,63234,1
133,2021-10-25,15:40:53,226,167.148799,4,63516,1
134,2021-10-25,15:40:53.300000,226,133.594765,4,63804,1
135,2021-10-25,15:40:53.600000,226,267.810901,4,64070,1
136,2021-10-25,15:40:53.900000,226,234.256867,4,64342,1
